,D12,D3,strain,well,plate,auc,dgr
528,empty,PRM_0304_5,BY4741,H4,7,5.9935,0.0040000000000000036
529,empty,PRM_0304_5,BY4741,H5,7,5.5015,0.0040000000000000036
530,empty,PRM_0304_5,BY4741,H6,7,6.875000000000002,0.0040000000000000036
531,empty,PRM_0304_6,BY4741,A7,7,5.876000000000001,0.0040000000000000036
532,empty,PRM_0304_6,BY4741,A8,7,7.407,0.0040000000000000036
533,empty,PRM_0304_6,BY4741,A9,7,6.5905,0.0040000000000000036
534,empty,PRM_0304_7,BY4741,B7,7,5.033000000000001,0.0040000000000000036
535,empty,PRM_0304_7,BY4741,B8,7,5.756499999999999,0.0040000000000000036
536,empty,PRM_0304_7,BY4741,B9,7,4.525,0.0040000000000000036
537,363,PRM_0363_1,BY4741,C7,7,64.233,0.10400000000000009
538,363,PRM_0363_1,BY4741,C8,7,70.5275,0.10400000000000009
539,363,PRM_0363_1,BY4741,C9,7,56.62349999999999,0.09600000000000009
540,363,PRM_0363_2,BY4741,D7,7,75.91149999999999,0.1080000000000001
541,363,PRM_0363_2,BY4741,D8,7,77.5,0.1080000000000001
542,363,PRM_0363_2,BY4741,D9,7,79.39450000000001,0.1120000000000001
543,363,PRM_0363_3,BY4741,E7,7,74.1365,0.1080000000000001
544,363,PRM_0363_3,BY4741,E8,7,78.2995,0.1080000000000001
545,363,PRM_0363_3,BY4741,E9,7,71.62650000000001,0.10400000000000009
546,363,PRM_0363_4,BY4741,F7,7,5.2115,0.0040000000000000036
547,363,PRM_0363_4,BY4741,F8,7,5.821499999999999,0.0040000000000000036
548,363,PRM_0363_4,BY4741,F9,7,6.377,0.0040000000000000036
549,246,PRM_0246_1,BY4741,G7,7,22.0325,0.06800000000000006
550,246,PRM_0246_1,BY4741,G8,7,33.744,0.08400000000000007
551,246,PRM_0246_1,BY4741,G9,7,28.592499999999998,0.06400000000000006
552,246,PRM_0246_2,BY4741,H7,7,33.201,0.06800000000000006
553,246,PRM_0246_2,BY4741,H8,7,44.246,0.08400000000000007
554,246,PRM_0246_2,BY4741,H9,7,35.2915,0.07600000000000007
555,246,PRM_0246_3,BY4741,A10,7,28.804000000000006,0.07199999999999962
556,246,PRM_0246_3,BY4741,A11,7,25.601,0.06799999999999962
557,246,PRM_0246_3,BY4741,A12,7,33.12799999999999,0.08000000000000007
558,246,PRM_0246_4,BY4741,B10,7,59.00850000000001,0.10000000000000009
559,246,PRM_0246_4,BY4741,B11,7,53.992999999999995,0.09600000000000009
560,246,PRM_0246_4,BY4741,B12,7,60.0245,0.09600000000000009
561,214,PRM_0214_1,BY4741,C10,7,9.091999999999999,0.02400000000000002
562,214,PRM_0214_1,BY4741,C11,7,12.498499999999998,0.04800000000000004
563,214,PRM_0214_1,BY4741,C12,7,12.8205,0.040000000000000036
564,214,PRM_0214_2,BY4741,D10,7,6.719000000000002,0.008000000000000007
565,214,PRM_0214_2,BY4741,D11,7,5.654000000000002,0.008000000000000007
566,214,PRM_0214_2,BY4741,D12,7,6.256499999999999,0.008000000000000007
567,214,PRM_0214_3,BY4741,E10,7,11.343,0.03600000000000003
568,214,PRM_0214_3,BY4741,E11,7,11.358,0.039999999999999813
569,214,PRM_0214_3,BY4741,E12,7,9.094,0.020000000000000018
570,214,PRM_0214_4,BY4741,F10,7,11.479000000000003,0.03600000000000003
571,214,PRM_0214_4,BY4741,F11,7,10.707,0.028000000000000025
572,214,PRM_0214_4,BY4741,F12,7,13.7625,0.052000000000000046
573,214,PRM_0214_5,BY4741,G10,7,7.602000000000002,0.011999999999999955
574,214,PRM_0214_5,BY4741,G11,7,7.011500000000001,0.008000000000000007
575,214,PRM_0214_5,BY4741,G12,7,7.774000000000001,0.008000000000000007
576,214,PRM_0214_6,BY4741,H10,7,11.5925,0.028000000000000025
577,214,PRM_0214_6,BY4741,H11,7,8.076,0.008000000000000007
578,214,PRM_0214_6,BY4741,H12,7,6.685999999999999,0.008000000000000007
579,214,PRM_0214_7,BY4741,A1,8,6.190500000000001,0.0040000000000000036
580,214,PRM_0214_7,BY4741,A2,8,7.1265,0.008000000000000007
581,214,PRM_0214_7,BY4741,A3,8,5.6035,0.0040000000000000036
582,131,PRM_0131_1,BY4741,B1,8,20.707500000000003,0.06399999999999961
583,131,PRM_0131_1,BY4741,B2,8,13.866,0.04800000000000004
584,131,PRM_0131_1,BY4741,B3,8,21.632,0.06800000000000006
585,131,PRM_0131_2,BY4741,C1,8,19.7365,0.055999999999999606
586,131,PRM_0131_2,BY4741,C2,8,22.2775,0.06400000000000006
587,131,PRM_0131_2,BY4741,C3,8,24.5155,0.08800000000000008
588,131,PRM_0131_3,BY4741,D1,8,30.394000000000002,0.07200000000000006
589,131,PRM_0131_3,BY4741,D2,8,22.352,0.07200000000000006
590,131,PRM_0131_3,BY4741,D3,8,32.1335,0.07600000000000007
591,131,PRM_0131_4,BY4741,E1,8,14.177999999999997,0.06400000000000006
592,131,PRM_0131_4,BY4741,E2,8,15.472500000000002,0.052000000000000046
593,131,PRM_0131_4,BY4741,E3,8,18.103,0.07600000000000007
594,250,PRM_0250_1,BY4741,F1,8,34.444500000000005,0.07999999999999985
595,250,PRM_0250_1,BY4741,F2,8,43.926,0.08400000000000007
596,250,PRM_0250_1,BY4741,F3,8,39.804,0.08000000000000007
597,250,PRM_0250_2,BY4741,G1,8,39.817,0.08400000000000007
598,250,PRM_0250_2,BY4741,G2,8,47.309999999999995,0.08800000000000008
599,250,PRM_0250_2,BY4741,G3,8,45.85049999999999,0.08800000000000008
600,250,PRM_0250_3,BY4741,H1,8,5.923499999999999,0.0040000000000000036
601,250,PRM_0250_3,BY4741,H2,8,7.127000000000001,0.0040000000000000036
602,250,PRM_0250_3,BY4741,H3,8,6.5935000000000015,0.008000000000000007
603,250,PRM_0250_4,BY4741,A4,8,6.544000000000001,0.01200000000000001
604,250,PRM_0250_4,BY4741,A5,8,6.468499999999999,0.01200000000000001
605,250,PRM_0250_4,BY4741,A6,8,8.560000000000002,0.020000000000000018
606,304,PRM_0304_1,BY4741,B4,8,6.900999999999999,0.016000000000000014
607,304,PRM_0304_1,BY4741,B5,8,7.905000000000001,0.020000000000000018
608,304,PRM_0304_1,BY4741,B6,8,8.5735,0.028000000000000025
609,304,PRM_0304_2,BY4741,C4,8,6.6065000000000005,0.01200000000000001
610,304,PRM_0304_2,BY4741,C5,8,6.057000000000001,0.008000000000000007
611,304,PRM_0304_2,BY4741,C6,8,8.282500000000002,0.02400000000000002
612,304,PRM_0304_3,BY4741,D4,8,41.158,0.08400000000000007
613,304,PRM_0304_3,BY4741,D5,8,30.2345,0.06800000000000006
614,304,PRM_0304_3,BY4741,D6,8,28.892999999999997,0.06000000000000005
615,304,PRM_0304_4,BY4741,E4,8,4.452499999999999,0.0040000000000000036
616,304,PRM_0304_4,BY4741,E5,8,5.98,0.008000000000000007
617,304,PRM_0304_4,BY4741,E6,8,4.608999999999999,0.0040000000000000036
618,304,PRM_0304_5,BY4741,F4,8,7.255000000000001,0.020000000000000018
619,304,PRM_0304_5,BY4741,F5,8,12.497500000000002,0.04400000000000004
620,304,PRM_0304_5,BY4741,F6,8,9.569500000000001,0.03200000000000003
621,304,PRM_0304_6,BY4741,G4,8,8.961500000000001,0.02400000000000002
622,304,PRM_0304_6,BY4741,G5,8,8.441000000000003,0.02400000000000002
623,304,PRM_0304_6,BY4741,G6,8,7.871499999999999,0.020000000000000018
624,304,PRM_0304_7,BY4741,H4,8,6.729000000000001,0.008000000000000007
625,304,PRM_0304_7,BY4741,H5,8,5.980500000000002,0.008000000000000007
626,304,PRM_0304_7,BY4741,H6,8,7.294500000000001,0.008000000000000007
627,SH3,sh31,BY4741,A7,8,94.882,0.12399999999999967
628,SH3,sh31,BY4741,A8,8,88.185,0.1160000000000001
629,SH3,sh31,BY4741,A9,8,90.9475,0.1160000000000001
630,empty,PRM_0385_3,PL17,B7,8,35.326,0.08799999999999963
631,empty,PRM_0385_3,PL17,B8,8,32.7625,0.07600000000000007
632,empty,PRM_0385_3,PL17,B9,8,38.79200000000001,0.08000000000000007
633,empty,empty,PL17,C7,8,46.340999999999994,0.08800000000000008
634,empty,empty,PL17,C8,8,46.2605,0.09600000000000009
635,empty,empty,PL17,C9,8,50.33500000000001,0.09200000000000008
636,empty,empty,PL19,D7,8,35.549499999999995,0.07600000000000007
637,empty,empty,PL19,D8,8,34.4005,0.07599999999999962
638,empty,empty,PL19,D9,8,41.313500000000005,0.07200000000000006
639,299,empty,PL19,A1,9,72.449,0.09600000000000009
640,299,empty,PL19,A2,9,72.82049999999998,0.09200000000000008
641,299,empty,PL19,A3,9,73.74549999999998,0.10000000000000009
642,363,PRM_0363_4,BY4741,B1,9,45.6905,0.08799999999999963
643,363,PRM_0363_4,BY4741,B2,9,48.757,0.08400000000000007
644,363,PRM_0363_4,BY4741,B3,9,46.04749999999999,0.08399999999999963
645,299,PRM_0299_1,BY4741,D1,9,6.468500000000001,0.016000000000000014
646,299,PRM_0299_1,BY4741,D2,9,6.670999999999999,0.016000000000000014
647,299,PRM_0299_1,BY4741,D3,9,6.107000000000001,0.01200000000000001
648,299,PRM_0299_2,BY4741,E1,9,6.736499999999999,0.01200000000000001
649,299,PRM_0299_2,BY4741,E2,9,6.6579999999999995,0.016000000000000014
650,299,PRM_0299_2,BY4741,E3,9,7.379999999999999,0.02400000000000002
651,299,PRM_0299_3,BY4741,F1,9,6.5329999999999995,0.01200000000000001
652,299,PRM_0299_3,BY4741,F2,9,7.52,0.02400000000000002
653,299,PRM_0299_3,BY4741,F3,9,8.6535,0.03200000000000003
654,299,PRM_0299_4,BY4741,G1,9,6.9505,0.008000000000000007
655,299,PRM_0299_4,BY4741,G2,9,4.797,0.0040000000000000036
656,299,PRM_0299_4,BY4741,G3,9,5.386000000000001,0.0040000000000000036
657,299,PRM_0299_5,BY4741,H1,9,54.9835,0.08800000000000008
658,299,PRM_0299_5,BY4741,H2,9,54.94349999999999,0.08000000000000007
659,299,PRM_0299_5,BY4741,H3,9,51.411,0.08399999999999963
660,299,PRM_0299_6,BY4741,A4,9,13.799999999999999,0.06000000000000005
661,299,PRM_0299_6,BY4741,A5,9,15.373,0.06000000000000005
662,299,PRM_0299_6,BY4741,A6,9,11.020499999999998,0.03200000000000014
